aX,aY,aZ,gX,gY,gZ
0.401,-0.520,-0.773,-52.429,10.620,-6.042
0.387,-0.568,-0.710,-51.819,8.362,-9.338
0.372,-0.588,-0.640,-49.988,2.930,-13.672
0.354,-0.624,-0.575,-43.762,-0.793,-16.724
0.330,-0.669,-0.547,-32.959,-3.479,-18.311
0.298,-0.701,-0.549,-21.973,-7.568,-17.090
0.273,-0.707,-0.580,-13.062,-10.864,-12.939
0.274,-0.720,-0.628,-7.874,-9.216,-7.629
0.271,-0.737,-0.675,-7.568,-0.244,-3.967
0.263,-0.738,-0.691,-11.169,9.521,1.709
0.312,-0.743,-0.674,-15.381,15.320,8.850
0.353,-0.720,-0.655,-18.616,18.677,11.658
0.354,-0.697,-0.650,-18.311,18.677,7.446
0.348,-0.676,-0.663,-13.916,11.780,0.793
0.324,-0.656,-0.671,-8.667,1.648,-5.066
0.294,-0.634,-0.673,-4.028,-6.348,-9.155
0.263,-0.635,-0.685,1.343,-10.132,-11.169
0.238,-0.637,-0.708,6.226,-12.024,-8.972
0.221,-0.633,-0.733,8.667,-10.559,-3.296
0.221,-0.627,-0.762,8.484,-5.737,4.822
0.249,-0.649,-0.785,6.104,-0.549,12.939
0.280,-0.603,-0.792,0.671,4.395,18.616
0.299,-0.590,-0.780,-6.042,9.277,21.240
0.353,-0.610,-0.775,-8.789,13.489,21.545
0.407,-0.593,-0.759,-13.062,13.794,16.663
0.416,-0.601,-0.736,-14.282,11.536,9.277
0.412,-0.573,-0.728,-13.672,5.005,0.732
0.389,-0.581,-0.732,-10.620,-3.723,-6.409
0.372,-0.597,-0.734,-6.897,-9.583,-9.277
0.343,-0.592,-0.722,-6.714,-10.254,-10.681
0.321,-0.605,-0.722,-5.615,-8.057,-9.338
0.307,-0.611,-0.731,-4.639,-5.737,-4.944
0.304,-0.616,-0.745,-5.005,-2.991,0.854
0.337,-0.628,-0.758,-6.714,0.244,6.165
0.368,-0.635,-0.754,-10.986,4.395,7.690
0.367,-0.643,-0.744,-15.747,7.812,4.700
0.359,-0.641,-0.728,-18.066,5.432,1.831
0.339,-0.628,-0.720,-18.799,1.282,0.122
0.310,-0.621,-0.718,-17.639,-1.770,-0.732
0.280,-0.618,-0.709,-16.663,-2.930,-0.305
0.291,-0.631,-0.712,-15.320,-2.991,1.587
0.318,-0.631,-0.711,-15.198,-1.648,3.540
0.327,-0.641,-0.718,-15.625,-0.061,2.563
0.333,-0.642,-0.728,-16.418,-0.305,1.526
0.354,-0.639,-0.730,-18.494,-1.343,1.831
0.373,-0.646,-0.743,-20.569,-0.122,1.953
0.375,-0.642,-0.761,-25.085,1.892,-0.793
0.367,-0.635,-0.764,-30.212,3.601,-4.333
0.354,-0.625,-0.763,-34.302,2.686,-5.920
0.343,-0.608,-0.767,-37.231,-0.427,-6.897
0.320,-0.570,-0.783,-40.466,-2.563,-8.301
0.291,-0.567,-0.792,-41.626,-1.770,-7.812
0.271,-0.564,-0.797,-43.945,0.244,-6.104
0.269,-0.530,-0.800,-47.974,3.113,-5.005
0.276,-0.497,-0.810,-50.110,6.470,-3.845
0.297,-0.534,-0.834,-48.340,8.972,0.122
0.335,-0.570,-0.837,-52.307,9.583,1.221
0.360,-0.577,-0.815,-60.425,8.667,-2.502
0.380,-0.595,-0.804,-68.054,6.470,-8.057
0.385,-0.607,-0.794,-75.500,3.662,-13.733
0.380,-0.601,-0.770,-82.947,0.549,-19.470
0.356,-0.590,-0.755,-88.562,-3.418,-24.475
0.328,-0.582,-0.757,-92.224,-6.226,-28.564
0.289,-0.571,-0.754,-96.130,-6.653,-30.945
0.257,-0.553,-0.762,-99.487,-5.737,-30.212
0.243,-0.539,-0.785,-103.149,-3.296,-27.466
-0.290,-0.311,2.961,87.280,-84.839,19.348
-0.358,-0.316,3.028,154.297,-85.022,31.067
-0.416,-0.278,3.038,219.177,-77.026,42.847
-0.442,-0.265,3.001,279.053,-68.542,55.725
-0.465,-0.245,2.977,339.111,-62.988,69.458
-0.481,-0.142,2.912,396.179,-62.134,82.397
-0.477,-0.013,2.749,463.562,-61.035,98.694
-0.434,0.220,2.507,534.180,-54.504,120.178
-0.375,0.495,2.216,598.755,-43.640,140.015
-0.336,0.702,1.840,653.748,-26.917,155.334
-0.308,0.869,1.438,693.481,-6.775,174.866
-0.278,1.020,1.085,709.656,14.099,197.266
-0.203,1.137,0.759,713.074,31.433,215.271
-0.108,1.219,0.474,703.613,41.382,229.431
0.028,1.259,0.241,681.885,44.922,232.788
0.091,1.251,0.028,648.071,39.917,219.910
0.196,1.158,-0.224,612.671,20.935,197.266
0.277,1.071,-0.484,569.214,-6.226,175.415
0.312,1.012,-0.726,515.625,-21.790,152.954
0.287,0.980,-0.905,460.266,-19.897,133.423
0.257,1.012,-1.063,408.936,-10.559,121.216
0.243,1.113,-1.232,365.967,-0.183,116.028
0.217,1.228,-1.441,333.069,12.573,115.417
0.196,1.321,-1.674,305.054,23.071,118.469
0.171,1.502,-1.975,273.193,23.193,121.155
0.200,1.611,-2.312,240.112,18.311,122.498
0.207,1.604,-2.620,197.754,16.052,119.385
0.237,1.490,-2.767,138.489,13.550,110.657
0.291,1.292,-2.692,65.918,13.977,99.609
0.383,1.036,-2.382,-8.789,19.165,81.360
0.456,0.736,-1.959,-69.092,20.020,52.673
0.491,0.422,-1.534,-109.070,12.146,21.729
0.511,0.133,-1.135,-130.554,0.000,-3.540
0.514,-0.187,-0.809,-134.338,-11.475,-22.522
0.529,-0.484,-0.543,-128.479,-16.968,-38.025
0.514,-0.710,-0.330,-121.033,-16.907,-47.302
0.451,-0.833,-0.176,-109.497,-14.893,-51.514
0.382,-0.898,-0.131,-87.341,-14.832,-48.462
0.351,-0.923,-0.190,-59.937,-13.794,-41.016
0.312,-0.928,-0.319,-33.020,-11.169,-31.860
0.286,-0.860,-0.468,-14.832,-10.315,-20.630
0.317,-0.753,-0.616,-3.662,-8.667,-10.498
0.337,-0.671,-0.753,3.174,-3.784,-6.287
0.333,-0.604,-0.854,5.188,-1.770,-6.470
0.335,-0.535,-0.921,3.845,-5.188,-6.226
0.360,-0.490,-0.964,0.366,-7.324,-6.348
0.381,-0.489,-0.969,-5.676,-7.202,-7.812
0.390,-0.463,-0.941,-15.198,-5.920,-10.132
0.391,-0.474,-0.901,-23.437,-5.127,-10.559
0.404,-0.503,-0.863,-29.358,-4.456,-9.705
0.433,-0.546,-0.792,-35.706,-3.052,-7.568
0.436,-0.544,-0.689,-41.138,1.648,-6.714
0.433,-0.548,-0.632,-39.551,7.019,-9.705
0.402,-0.576,-0.633,-31.250,5.066,-12.634
0.363,-0.581,-0.663,-22.522,-1.404,-11.780
0.349,-0.601,-0.700,-17.395,-4.211,-8.606
0.352,-0.612,-0.723,-17.029,-3.174,-5.188
0.350,-0.604,-0.711,-21.484,0.427,-3.174
0.354,-0.569,-0.718,-25.085,5.249,-2.075
0.337,-0.586,-0.737,-24.109,8.362,1.282
0.319,-0.574,-0.758,-24.475,8.240,3.967
0.290,-0.581,-0.787,-26.123,7.629,7.080
0.274,-0.537,-0.819,-29.480,6.897,10.498
0.275,-0.514,-0.810,-33.081,6.592,14.160
0.326,-0.519,-0.782,-35.583,9.521,18.372
0.371,-0.545,-0.775,-36.377,14.648,14.221
0.381,-0.554,-0.781,-35.217,14.343,5.981
0.360,-0.557,-0.799,-34.058,5.920,0.244
0.334,-0.554,-0.822,-33.508,-2.869,-3.601
0.299,-0.543,-0.840,-35.645,-6.653,-5.371
0.270,-0.529,-0.861,-39.124,-6.531,-5.127
0.316,-0.539,-0.871,-45.105,-4.456,-3.601
0.360,-0.550,-0.851,-54.688,1.770,-4.395
0.378,-0.567,-0.825,-63.660,7.446,-8.118
0.374,-0.569,-0.798,-70.374,6.104,-12.268
0.362,-0.575,-0.774,-73.669,0.549,-15.991
0.341,-0.586,-0.751,-75.500,-3.906,-19.104
0.311,-0.569,-0.726,-77.393,-6.409,-20.874
0.325,-0.570,-0.722,-78.796,-8.118,-22.095
0.337,-0.600,-0.721,-79.651,-6.836,-23.437
0.349,-0.622,-0.709,-83.435,-3.906,-27.527
0.337,-0.639,-0.701,-87.341,-2.808,-31.067
0.326,-0.643,-0.693,-90.576,-5.493,-31.921
0.326,-0.645,-0.679,-93.628,-8.118,-31.555
0.324,-0.648,-0.684,-98.022,-6.653,-32.227
0.338,-0.652,-0.695,-103.577,-3.601,-35.461
0.318,-0.660,-0.695,-110.718,-1.221,-39.612
0.306,-0.673,-0.674,-118.103,-1.831,-42.480
0.294,-0.672,-0.636,-124.573,-6.836,-43.823
0.279,-0.664,-0.582,-128.845,-11.536,-44.434
0.254,-0.642,-0.542,-129.822,-13.794,-46.204
0.216,-0.676,-0.530,-125.427,-13.916,-44.922
0.197,-0.684,-0.538,-122.620,-13.062,-40.283
0.190,-0.680,-0.532,-122.253,-9.766,-33.936
0.197,-0.678,-0.535,-123.535,-3.662,-28.015
0.227,-0.677,-0.547,-125.549,1.709,-23.132
0.245,-0.677,-0.544,-129.944,6.714,-21.606
0.258,-0.691,-0.529,-136.902,9.766,-22.766
0.279,-0.706,-0.493,-145.142,8.179,-24.170
0.291,-0.722,-0.429,-155.151,4.028,-26.733
-0.275,-0.591,2.319,268.433,-40.344,44.678
-0.296,-0.469,2.269,319.336,-35.217,52.795
-0.292,-0.384,2.160,373.230,-36.560,64.880
-0.264,-0.239,1.972,421.021,-32.043,79.163
-0.223,-0.112,1.672,463.074,-21.790,91.980
-0.195,-0.032,1.399,484.558,-7.385,104.431
-0.147,0.031,1.183,492.676,8.423,114.990
-0.073,0.133,0.995,499.023,17.822,123.413
0.010,0.199,0.813,504.883,17.334,129.578
0.103,0.299,0.616,510.254,12.268,129.761
0.136,0.363,0.415,510.193,2.258,124.207
0.165,0.443,0.183,505.310,-17.883,119.934
0.226,0.462,-0.086,494.568,-34.973,116.028
0.239,0.434,-0.226,470.154,-34.119,110.718
0.230,0.479,-0.337,440.369,-23.437,106.506
0.226,0.523,-0.543,418.213,-20.996,105.286
0.210,0.600,-0.794,399.109,-17.578,109.253
0.170,0.662,-1.067,378.601,-2.014,115.051
0.158,0.799,-1.333,355.713,13.672,123.779
0.195,0.980,-1.662,331.665,25.085,130.188
0.154,1.103,-2.025,300.964,30.762,129.700
0.084,1.177,-2.345,262.878,35.400,130.310
0.030,1.245,-2.598,215.027,36.438,133.484
0.038,1.190,-2.697,158.630,36.865,134.216
0.136,1.058,-2.565,100.220,38.086,129.578
0.253,0.831,-2.290,47.546,34.607,113.464
0.359,0.516,-1.964,5.920,22.156,84.839
0.450,0.205,-1.597,-27.588,7.080,52.307
0.483,-0.097,-1.223,-52.124,-4.395,23.926
0.485,-0.375,-0.870,-67.749,-10.071,3.784
0.501,-0.604,-0.592,-72.815,-12.268,-9.766
0.485,-0.761,-0.358,-70.313,-13.855,-18.494
0.437,-0.851,-0.217,-58.716,-12.634,-23.621
0.363,-0.900,-0.237,-39.063,-11.353,-23.376
0.289,-0.900,-0.353,-17.517,-12.146,-15.869
0.261,-0.846,-0.509,-2.625,-10.071,-5.676
0.277,-0.770,-0.646,4.883,-6.287,4.272
0.281,-0.681,-0.777,7.446,-3.601,9.155
0.275,-0.599,-0.886,7.202,-4.761,9.338
0.268,-0.531,-0.970,4.700,-8.484,8.240
0.289,-0.482,-1.009,-0.732,-10.742,7.202
0.366,-0.440,-0.972,-9.460,-10.071,3.540
0.393,-0.474,-0.905,-16.602,-5.676,-4.761
0.403,-0.487,-0.844,-21.179,-5.676,-10.681
0.395,-0.493,-0.818,-22.400,-9.460,-13.733
0.374,-0.510,-0.815,-22.339,-10.559,-14.160
0.353,-0.510,-0.801,-24.780,-9.277,-12.024
0.399,-0.546,-0.772,-26.489,-6.897,-8.484
0.424,-0.590,-0.745,-28.748,-2.930,-8.179
0.413,-0.609,-0.722,-32.166,-0.244,-10.437
0.399,-0.612,-0.712,-33.691,-1.465,-11.414
0.369,-0.612,-0.724,-34.119,-2.380,-11.536
0.339,-0.608,-0.753,-35.034,-2.319,-10.803
0.341,-0.584,-0.783,-37.598,-1.038,-9.644
0.354,-0.583,-0.781,-42.358,0.488,-9.583
0.334,-0.595,-0.775,-46.326,3.296,-10.254
0.303,-0.602,-0.775,-50.293,3.418,-10.742
0.270,-0.577,-0.789,-54.199,1.343,-9.583
0.267,-0.536,-0.804,-57.800,0.000,-7.019
0.296,-0.535,-0.787,-59.387,3.479,-4.150
0.315,-0.572,-0.752,-62.500,13.123,-6.165
0.312,-0.604,-0.722,-63.538,16.296,-9.949
0.298,-0.611,-0.697,-62.073,9.949,-10.864
0.273,-0.617,-0.695,-58.594,3.052,-10.254
0.257,-0.629,-0.699,-54.199,-1.892,-8.911
0.285,-0.651,-0.686,-51.392,-4.333,-7.263
0.294,-0.667,-0.672,-50.659,-5.493,-7.385
0.286,-0.670,-0.680,-50.598,-6.897,-9.033
0.283,-0.673,-0.711,-50.659,-9.399,-9.949
0.276,-0.671,-0.743,-53.894,-9.399,-9.644
0.267,-0.674,-0.761,-60.181,-4.822,-7.935
0.254,-0.631,-0.763,-68.359,2.197,-5.920
0.234,-0.619,-0.751,-74.524,9.399,-3.845
0.228,-0.611,-0.747,-76.355,13.672,-0.549
0.264,-0.617,-0.739,-78.613,13.855,0.610
0.283,-0.608,-0.721,-81.726,12.329,-1.892
0.287,-0.634,-0.696,-83.191,7.568,-6.714
0.299,-0.656,-0.662,-83.374,-0.183,-12.695
0.314,-0.686,-0.621,-84.656,-8.362,-18.921
0.321,-0.715,-0.582,-86.243,-17.456,-24.536
0.326,-0.740,-0.543,-87.219,-26.611,-30.457
0.311,-0.755,-0.515,-88.989,-30.029,-34.180
0.285,-0.743,-0.490,-89.539,-29.053,-34.912
0.251,-0.744,-0.492,-88.257,-25.024,-34.119
0.236,-0.744,-0.529,-86.914,-20.386,-30.640
0.232,-0.741,-0.572,-88.989,-13.306,-25.391
0.212,-0.729,-0.593,-95.032,-2.197,-20.630
0.209,-0.713,-0.612,-101.074,7.935,-15.259
0.250,-0.696,-0.625,-108.154,14.038,-10.742
0.265,-0.688,-0.595,-116.272,17.578,-9.583
0.280,-0.699,-0.562,-123.352,16.663,-11.719
0.293,-0.705,-0.533,-129.517,9.338,-15.930
0.308,-0.703,-0.477,-134.338,-0.732,-21.118
0.285,-0.710,-0.426,-138.123,-10.498,-27.893
0.249,-0.723,-0.406,-138.977,-20.630,-34.058
0.215,-0.720,-0.389,-138.489,-29.785,-36.865
0.182,-0.715,-0.372,-138.733,-33.325,-36.560
0.152,-0.706,-0.360,-139.587,-29.785,-32.715
0.147,-0.693,-0.367,-141.418,-21.790,-26.245
0.160,-0.681,-0.356,-145.874,-11.108,-19.836
-0.170,-0.414,2.467,283.813,-20.508,51.086
-0.217,-0.380,2.504,334.167,7.202,57.007
-0.257,-0.306,2.427,391.724,37.659,64.026
-0.198,-0.146,2.205,457.886,64.270,75.378
-0.173,-0.014,1.981,515.625,80.933,86.243
-0.181,0.141,1.542,565.613,82.397,93.994
-0.102,0.231,0.986,595.215,70.435,103.943
-0.035,0.232,0.585,591.553,58.350,113.525
0.047,0.294,0.347,568.970,48.523,116.821
0.180,0.389,0.174,544.312,27.527,110.840
0.218,0.352,0.153,520.630,-1.709,94.971
0.120,0.463,0.107,499.878,-25.085,78.369
0.095,0.554,-0.059,491.577,-46.204,71.289
0.037,0.530,-0.258,485.413,-59.998,73.792
-0.007,0.546,-0.492,470.398,-61.462,81.238
0.033,0.595,-0.797,447.998,-59.387,90.576
0.120,0.603,-1.117,416.138,-51.086,94.971
0.128,0.583,-1.317,372.498,-33.447,93.140
0.135,0.697,-1.448,326.355,-14.954,94.849
0.222,0.810,-1.537,289.429,-2.686,102.661
0.277,0.913,-1.667,262.817,5.676,105.408
0.295,0.943,-1.857,240.723,1.770,99.670
0.307,1.003,-2.105,211.792,-8.972,87.708
0.344,0.925,-2.277,175.476,-13.672,77.576
0.328,0.773,-2.301,127.441,-5.066,72.266
0.342,0.595,-2.133,68.542,8.179,65.796
0.383,0.417,-1.828,12.329,20.020,56.335
0.437,0.223,-1.508,-26.855,25.085,43.335
0.469,0.023,-1.226,-47.913,18.433,26.184
0.453,-0.177,-0.959,-55.176,4.700,5.859
0.398,-0.405,-0.740,-53.345,-4.150,-10.742
0.337,-0.567,-0.621,-47.302,-9.216,-23.804
0.273,-0.681,-0.564,-40.894,-16.968,-29.236
0.227,-0.756,-0.561,-33.081,-18.860,-24.902
0.218,-0.779,-0.601,-26.306,-14.099,-16.357
0.241,-0.776,-0.656,-21.912,-8.972,-7.935
0.276,-0.742,-0.724,-19.531,-6.531,-1.831
0.308,-0.678,-0.788,-19.348,-8.240,0.610
0.358,-0.620,-0.825,-19.409,-12.024,-1.770
0.386,-0.576,-0.825,-19.836,-13.550,-9.827
0.358,-0.556,-0.804,-19.775,-12.939,-21.240
0.307,-0.537,-0.786,-18.066,-15.381,-26.672
0.289,-0.552,-0.787,-15.015,-16.724,-24.292
0.295,-0.569,-0.772,-13.916,-13.672,-17.273
0.310,-0.581,-0.750,-14.771,-8.545,-9.705
0.332,-0.599,-0.748,-15.015,-5.188,-3.540
0.355,-0.600,-0.766,-16.235,-4.456,1.648
0.396,-0.595,-0.798,-19.165,-4.333,4.272
0.429,-0.575,-0.815,-25.452,-2.991,3.723
0.434,-0.552,-0.822,-32.593,0.183,-1.282
0.420,-0.531,-0.832,-37.964,-0.427,-7.202
0.393,-0.528,-0.806,-42.480,-4.028,-11.353
0.354,-0.538,-0.732,-46.936,-2.869,-13.550
0.314,-0.536,-0.663,-47.424,2.319,-12.817
0.290,-0.551,-0.630,-41.321,5.432,-11.719
0.288,-0.618,-0.654,-31.677,5.249,-10.559
0.296,-0.660,-0.681,-25.940,2.869,-6.042
0.310,-0.681,-0.694,-25.879,2.625,0.061
0.334,-0.673,-0.712,-28.625,4.700,4.700
0.354,-0.664,-0.730,-32.959,6.226,6.714
0.374,-0.674,-0.735,-37.720,7.263,5.371
0.375,-0.662,-0.735,-41.992,8.667,1.465
0.375,-0.631,-0.744,-44.067,5.737,-3.296
0.351,-0.607,-0.755,-44.312,-0.977,-7.629
0.308,-0.571,-0.767,-44.189,-5.737,-11.719
0.255,-0.566,-0.771,-43.396,-6.226,-13.672
0.231,-0.538,-0.778,-43.030,-4.761,-12.329
0.211,-0.560,-0.782,-42.297,-4.089,-8.423
0.215,-0.579,-0.789,-42.358,-3.967,-2.808
0.248,-0.591,-0.787,-45.532,-3.174,3.418
0.291,-0.623,-0.771,-50.110,0.610,6.958
0.323,-0.617,-0.759,-57.007,4.700,5.981
0.349,-0.631,-0.759,-61.768,5.432,3.418
0.380,-0.623,-0.746,-66.833,4.089,-0.977
0.371,-0.621,-0.727,-70.984,3.235,-9.216
0.343,-0.643,-0.718,-72.632,-1.282,-18.799
0.305,-0.597,-0.722,-73.364,-9.399,-24.719
0.273,-0.607,-0.705,-72.144,-15.137,-26.733
0.243,-0.621,-0.696,-72.754,-14.893,-25.818
0.234,-0.624,-0.697,-76.355,-11.475,-22.766
0.248,-0.629,-0.710,-80.444,-6.958,-17.395
0.276,-0.655,-0.701,-87.280,-0.061,-12.878
0.295,-0.680,-0.671,-96.924,9.766,-10.864
0.321,-0.697,-0.639,-106.018,16.113,-10.498
0.325,-0.701,-0.612,-112.976,16.113,-12.146
0.322,-0.698,-0.590,-116.760,11.658,-15.503
0.303,-0.688,-0.578,-119.141,5.798,-19.836
0.275,-0.685,-0.577,-120.239,-0.244,-23.804
0.248,-0.678,-0.570,-121.521,-4.333,-25.757
0.231,-0.662,-0.557,-122.742,-7.141,-25.208
0.222,-0.664,-0.547,-123.474,-8.728,-23.315
0.218,-0.671,-0.522,-125.671,-7.874,-20.874
0.212,-0.671,-0.500,-128.479,-4.517,-17.456
0.231,-0.673,-0.490,-131.104,-0.793,-13.245
0.261,-0.680,-0.465,-135.071,3.357,-10.498
0.280,-0.682,-0.445,-141.663,10.315,-11.292
0.306,-0.689,-0.422,-148.499,15.076,-14.709
0.302,-0.690,-0.380,-155.396,15.320,-20.020
0.279,-0.695,-0.341,-161.072,11.292,-26.123
0.258,-0.694,-0.311,-164.856,3.784,-30.823
-0.303,-0.661,2.270,223.145,-101.257,26.917
-0.375,-0.640,2.263,255.615,-95.520,42.908
-0.377,-0.574,2.230,291.321,-82.397,62.500
-0.368,-0.503,2.176,327.026,-62.927,81.299
-0.330,-0.417,2.047,362.427,-40.466,97.778
-0.252,-0.317,1.886,394.348,-22.217,113.098
-0.174,-0.215,1.766,416.992,-12.329,122.742
-0.123,-0.123,1.602,435.852,-6.592,125.977
-0.073,0.011,1.423,453.552,-2.441,127.991
-0.001,0.144,1.272,467.041,3.174,131.714
0.085,0.194,1.094,484.924,6.042,134.705
0.129,0.299,0.860,499.817,5.066,134.766
0.219,0.391,0.610,508.362,3.967,136.414
0.275,0.487,0.424,505.798,6.775,137.268
0.295,0.520,0.246,497.498,11.108,132.080
0.294,0.541,0.050,487.244,14.282,125.000
0.291,0.609,-0.177,474.060,15.930,120.972
0.298,0.665,-0.426,458.862,14.709,119.141
0.286,0.709,-0.670,439.453,15.015,118.347
0.256,0.805,-0.941,413.818,21.423,117.432
0.205,0.877,-1.233,385.803,30.273,116.577
0.129,0.938,-1.517,355.042,40.710,117.249
0.009,1.063,-1.816,318.909,54.565,124.878
-0.090,1.191,-2.144,280.151,68.909,139.709
-0.151,1.249,-2.433,236.084,83.374,156.311
-0.094,1.310,-2.612,184.570,96.497,167.175
-0.042,1.280,-2.677,132.385,95.825,161.926
0.078,1.108,-2.648,85.144,71.594,140.442
0.224,0.848,-2.497,36.987,36.438,107.727
0.358,0.571,-2.187,-14.893,8.301,66.956
0.402,0.310,-1.754,-61.829,-8.606,24.719
0.426,0.008,-1.332,-91.553,-18.372,-8.423
0.446,-0.355,-0.940,-106.506,-23.071,-29.541
0.451,-0.577,-0.571,-118.835,-24.658,-43.945
0.424,-0.733,-0.267,-119.263,-23.987,-50.903
0.372,-0.873,-0.085,-102.600,-22.400,-50.171
0.314,-0.970,-0.051,-74.524,-20.081,-43.274
0.270,-0.995,-0.133,-45.227,-17.273,-32.471
0.260,-0.976,-0.274,-21.606,-14.526,-20.386
0.251,-0.926,-0.438,-6.042,-9.460,-10.498
0.237,-0.845,-0.577,2.014,-4.944,-3.906
0.260,-0.752,-0.693,6.409,-3.601,2.075
0.323,-0.665,-0.805,7.446,-3.601,4.517
0.352,-0.606,-0.898,5.737,-4.761,-0.244
0.364,-0.560,-0.966,1.282,-10.071,-7.202
0.386,-0.526,-1.005,-5.981,-15.320,-13.184
0.423,-0.525,-0.983,-16.907,-18.005,-18.433
0.432,-0.502,-0.855,-30.884,-17.151,-22.339
0.402,-0.510,-0.741,-38.818,-11.719,-25.696
0.371,-0.566,-0.690,-34.119,-9.766,-25.024
0.343,-0.587,-0.687,-27.954,-11.108,-19.653
0.311,-0.607,-0.704,-23.682,-10.071,-13.184
0.304,-0.627,-0.711,-22.461,-6.836,-6.409
0.328,-0.618,-0.677,-25.757,-2.930,-0.732
0.347,-0.625,-0.663,-27.954,1.587,-0.122
0.353,-0.657,-0.687,-25.269,3.479,-1.709
0.334,-0.649,-0.714,-26.001,0.854,-3.662
0.298,-0.638,-0.742,-28.198,-2.563,-4.822
0.257,-0.627,-0.775,-30.762,-4.089,-5.188
0.221,-0.604,-0.793,-35.095,-4.089,-3.174
0.240,-0.583,-0.793,-41.931,-1.770,-0.427
0.267,-0.535,-0.768,-47.241,3.357,0.122
0.257,-0.574,-0.765,-46.997,6.531,0.488
0.262,-0.583,-0.772,-46.082,3.174,1.099
0.281,-0.592,-0.780,-46.204,-1.648,1.953
0.319,-0.637,-0.786,-48.035,-4.272,2.869
0.362,-0.607,-0.766,-55.725,-4.639,-1.160
0.346,-0.632,-0.734,-61.462,-3.235,-7.080
0.342,-0.660,-0.720,-61.584,-4.883,-10.071
0.338,-0.640,-0.705,-63.660,-9.338,-11.902
0.346,-0.625,-0.704,-63.354,-13.489,-13.489
0.360,-0.631,-0.724,-63.354,-14.771,-16.968
0.343,-0.631,-0.746,-67.139,-12.085,-22.339
0.309,-0.642,-0.755,-72.998,-10.315,-25.269
0.284,-0.620,-0.750,-79.346,-9.644,-25.208
0.253,-0.618,-0.740,-84.290,-8.789,-23.376
0.251,-0.610,-0.737,-88.074,-7.507,-21.423
0.275,-0.604,-0.706,-92.468,-7.019,-20.691
0.270,-0.586,-0.677,-94.421,-5.737,-20.996
0.255,-0.629,-0.659,-94.421,-5.005,-23.010
0.247,-0.646,-0.650,-94.727,-6.714,-23.071
0.261,-0.632,-0.649,-96.375,-9.155,-21.362
0.279,-0.633,-0.652,-98.877,-10.803,-21.118
0.277,-0.651,-0.648,-104.004,-11.169,-24.719
0.257,-0.670,-0.635,-111.694,-10.376,-29.053
0.228,-0.678,-0.615,-120.605,-9.521,-30.334
0.223,-0.677,-0.596,-129.761,-8.911,-29.053
0.234,-0.671,-0.564,-139.038,-7.568,-27.527
0.239,-0.667,-0.516,-147.949,-4.639,-27.649
0.242,-0.666,-0.470,-154.602,-2.563,-29.358
0.228,-0.672,-0.444,-159.119,-3.906,-31.982
0.203,-0.678,-0.429,-162.354,-9.216,-34.424
0.178,-0.676,-0.416,-165.588,-15.015,-34.973
0.155,-0.668,-0.406,-169.495,-18.127,-32.959
0.170,-0.660,-0.395,-175.110,-17.639,-29.480
0.197,-0.638,-0.349,-182.861,-13.306,-26.794
0.225,-0.622,-0.300,-190.430,-7.812,-28.076
0.254,-0.624,-0.279,-198.303,-4.028,-31.860
0.278,-0.625,-0.234,-208.313,-2.441,-36.499
0.271,-0.622,-0.150,-218.994,-2.258,-41.931
0.086,1.186,-2.214,319.397,18.860,140.442
0.071,1.220,-2.500,273.926,16.113,140.076
0.083,1.171,-2.686,217.773,22.461,136.719
0.123,1.036,-2.651,151.733,31.555,133.789
0.188,0.867,-2.473,80.261,36.499,124.573
0.306,0.635,-2.131,12.634,37.964,107.117
0.421,0.371,-1.690,-37.781,39.001,84.229
0.487,0.113,-1.307,-64.575,31.799,57.739
0.540,-0.135,-1.040,-71.655,8.545,31.921
0.558,-0.375,-0.860,-72.327,-13.428,7.751
0.591,-0.567,-0.717,-74.890,-24.780,-11.902
0.578,-0.703,-0.545,-81.665,-25.757,-27.649
0.518,-0.776,-0.361,-84.778,-18.433,-36.682
0.444,-0.804,-0.247,-73.059,-11.230,-37.598
0.375,-0.833,-0.244,-47.424,-10.315,-31.799
0.315,-0.844,-0.345,-19.714,-10.925,-22.461
0.283,-0.809,-0.496,0.427,-10.437,-11.414
0.306,-0.737,-0.646,11.230,-7.507,-1.221
0.325,-0.689,-0.778,13.062,-1.282,4.333
0.361,-0.631,-0.870,9.094,2.441,6.409
0.381,-0.591,-0.911,1.465,2.319,4.761
0.382,-0.545,-0.926,-7.935,1.465,0.122
0.395,-0.509,-0.914,-17.700,-1.526,-4.883
0.385,-0.511,-0.896,-24.048,-5.493,-9.766
0.364,-0.516,-0.865,-29.419,-9.155,-13.184
0.349,-0.521,-0.790,-34.058,-9.827,-13.611
0.344,-0.551,-0.720,-35.583,-5.737,-12.268
0.363,-0.570,-0.672,-33.325,-1.831,-11.230
0.365,-0.627,-0.632,-28.687,0.061,-8.667
0.362,-0.661,-0.607,-22.949,-0.305,-6.897
0.365,-0.676,-0.610,-17.639,-2.686,-5.920
0.368,-0.692,-0.639,-14.160,-3.662,-5.249
0.348,-0.696,-0.662,-14.404,-2.441,-5.249
0.319,-0.683,-0.681,-16.907,-0.488,-3.784
0.306,-0.668,-0.695,-19.104,0.854,-0.305
0.321,-0.646,-0.682,-21.362,1.404,2.869
0.337,-0.620,-0.667,-23.193,3.967,3.235
0.324,-0.609,-0.681,-20.691,6.165,3.235
