aX,aY,aZ,gX,gY,gZ
-0.303,0.290,0.903,34.180,6.226,7.080
-0.306,0.302,0.898,34.912,2.441,11.719
-0.303,0.290,0.883,33.752,-1.526,17.029
-0.266,0.277,0.855,31.494,-4.395,22.522
-0.248,0.273,0.837,27.222,-7.935,24.841
-0.240,0.267,0.832,20.996,-11.963,23.865
-0.229,0.266,0.828,13.855,-13.550,21.423
-0.227,0.258,0.834,6.958,-11.841,16.846
-0.223,0.240,0.841,1.160,-7.568,10.498
-0.235,0.248,0.863,-2.319,-2.991,4.456
-0.261,0.288,0.906,-1.892,2.625,0.732
-0.266,0.275,0.933,0.244,8.606,-2.747
-0.264,0.274,0.936,5.493,13.000,-3.296
-0.255,0.294,0.917,11.963,14.221,-2.930
-0.253,0.309,0.887,15.137,13.794,-3.540
-0.250,0.286,0.868,13.123,12.634,-3.601
-0.245,0.267,0.860,8.301,10.620,-2.808
-0.239,0.261,0.859,4.211,7.446,-1.892
-0.240,0.266,0.859,-0.305,3.418,-0.488
-0.228,0.279,0.864,-5.249,-0.305,1.099
-0.237,0.265,0.879,-10.071,-3.540,1.282
-0.245,0.254,0.887,-12.695,-5.066,0.610
-0.250,0.260,0.891,-13.062,-4.395,0.549
-0.246,0.267,0.898,-12.512,-2.869,-0.183
-0.248,0.276,0.921,-11.658,-0.854,-1.099
-0.249,0.270,0.936,-9.399,1.831,-1.648
-0.242,0.259,0.936,-5.493,4.883,-1.221
-0.231,0.261,0.927,-1.221,6.958,-0.488
-0.216,0.275,0.911,1.465,7.446,0.000
-0.198,0.283,0.887,0.854,5.920,0.244
-0.201,0.263,0.880,-3.479,3.662,-0.244
-0.204,0.255,0.885,-7.507,2.502,-1.343
-0.210,0.274,0.898,-9.766,1.526,-2.197
0.609,2.461,-1.111,-18.555,-130.188,-20.203
0.304,2.737,-0.854,-82.214,-148.560,-50.659
-0.027,2.763,-0.471,-118.713,-135.925,-86.426
-0.266,2.639,-0.112,-120.056,-101.807,-117.310
-0.689,2.387,0.135,-107.483,-72.327,-145.203
-1.106,2.088,0.323,-89.294,-65.796,-163.147
-1.377,1.916,0.452,-67.871,-67.566,-138.672
-1.379,1.704,0.548,-44.189,-64.758,-85.205
-1.095,1.557,0.548,-24.292,-66.162,-31.982
-0.818,1.475,0.542,-4.944,-43.884,30.273
-0.474,1.445,0.503,10.254,-20.874,70.618
-0.169,1.399,0.443,20.874,-5.920,84.106
0.051,1.314,0.395,26.306,4.272,86.731
0.187,1.204,0.323,29.846,8.301,82.703
0.255,1.122,0.259,32.104,3.540,74.524
0.265,1.004,0.223,27.161,-2.563,63.965
0.221,0.946,0.254,21.729,-3.967,58.350
0.172,0.909,0.359,17.334,2.625,58.105
0.211,0.811,0.463,18.005,15.564,64.819
0.268,0.718,0.518,23.132,25.757,71.411
0.279,0.645,0.568,27.405,25.574,70.740
0.235,0.579,0.638,28.748,17.822,64.880
0.196,0.474,0.704,28.198,9.521,59.021
0.143,0.416,0.735,27.710,1.892,55.115
0.066,0.409,0.778,28.137,-4.272,51.575
-0.020,0.347,0.831,29.175,-6.592,48.157
-0.069,0.267,0.845,29.053,-5.920,46.143
-0.096,0.200,0.835,29.968,-3.723,45.105
-0.122,0.194,0.816,28.320,-4.150,42.236
-0.155,0.191,0.805,23.315,-7.690,36.682
-0.199,0.165,0.834,14.099,-12.695,28.198
-0.239,0.155,0.870,6.531,-17.151,19.775
-0.270,0.194,0.897,4.089,-16.663,14.771
-0.287,0.211,0.937,4.822,-10.559,9.949
-0.278,0.198,0.953,7.812,-2.319,4.822
-0.278,0.177,0.952,13.184,5.005,-0.854
-0.306,0.193,0.945,18.311,10.376,-3.723
-0.343,0.187,0.948,22.095,14.282,-7.751
-0.336,0.172,0.965,22.461,16.968,-13.245
-0.361,0.132,0.987,20.447,16.968,-16.296
-0.384,0.112,1.001,15.869,15.198,-17.090
-0.371,0.129,1.001,13.550,15.503,-17.212
-0.329,0.172,1.006,10.986,16.479,-16.907
-0.311,0.190,1.036,6.958,17.151,-15.259
-0.306,0.216,1.051,6.836,19.287,-11.597
-0.289,0.278,1.049,10.620,20.630,-10.742
-0.242,0.255,1.060,12.634,21.362,-12.939
-0.216,0.314,1.071,15.137,19.836,-9.644
-0.204,0.343,1.075,14.343,14.404,-10.010
-0.221,0.305,1.080,12.512,6.470,-16.052
-0.252,0.280,1.071,13.977,-0.488,-19.165
-0.270,0.288,1.027,16.724,-4.211,-17.883
-0.304,0.316,1.000,17.944,-7.263,-16.785
-0.336,0.321,0.982,20.630,-6.958,-17.273
-0.342,0.309,0.964,22.583,-3.906,-17.883
-0.349,0.343,0.964,24.475,-0.854,-16.541
-0.349,0.358,0.967,26.855,2.502,-14.465
-0.331,0.302,0.960,29.724,6.165,-11.902
-0.325,0.344,0.939,33.142,8.423,-5.005
-0.262,0.356,0.902,33.020,7.202,-1.587
-0.209,0.304,0.895,24.475,2.197,-1.282
-0.241,0.281,0.899,17.944,-5.493,0.854
-0.236,0.281,0.897,13.306,-9.460,2.869
-0.241,0.271,0.901,8.545,-8.850,5.371
-0.233,0.270,0.902,5.432,-7.385,7.202
-0.227,0.288,0.905,3.357,-6.042,7.568
-0.227,0.299,0.919,1.099,-4.944,7.507
-0.222,0.308,0.927,-1.282,-3.784,6.958
-0.217,0.297,0.941,-2.747,-2.441,5.981
-0.222,0.290,0.957,-2.930,-1.953,5.127
-0.232,0.282,0.979,-1.343,-1.831,5.249
-0.249,0.269,0.988,2.380,-1.709,6.531
-0.234,0.267,0.972,8.789,-1.648,7.935
-0.231,0.271,0.940,14.160,-4.028,10.803
-0.233,0.268,0.904,16.052,-7.202,13.733
-0.237,0.260,0.880,15.686,-8.545,15.442
-0.231,0.257,0.859,14.771,-7.812,15.686
-0.211,0.268,0.848,13.062,-7.019,15.137
-0.187,0.282,0.841,8.972,-7.141,13.550
-0.193,0.266,0.851,4.089,-7.080,10.315
-0.201,0.268,0.860,1.526,-5.798,7.019
-0.200,0.293,0.878,0.732,-2.747,4.517
-0.213,0.317,0.912,0.977,0.549,2.197
-0.221,0.322,0.921,2.869,3.418,0.671
-0.229,0.325,0.919,6.531,4.761,0.366
-0.231,0.323,0.903,9.949,4.761,1.404
-0.224,0.315,0.891,11.902,3.418,3.418
-0.202,0.316,0.884,12.207,1.343,6.104
-0.181,0.312,0.847,9.583,-2.563,7.996
-0.181,0.275,0.834,3.845,-6.897,8.423
-0.184,0.264,0.826,-1.526,-9.583,8.484
-0.183,0.267,0.833,-6.165,-9.216,7.202
-0.182,0.275,0.866,-10.010,-7.202,5.188
-0.188,0.289,0.901,-11.414,-4.517,3.113
-0.199,0.296,0.925,-9.338,-1.770,0.549
-0.209,0.314,0.926,-4.517,1.038,-1.709
-0.221,0.347,0.924,0.793,3.113,-3.357
-0.226,0.367,0.920,4.883,3.967,-4.211
-0.236,0.378,0.909,7.080,3.540,-4.272
-0.239,0.383,0.895,8.240,2.869,-3.479
0.526,3.098,-0.375,-68.604,-79.895,-50.720
0.082,3.067,0.123,-76.904,-86.243,-93.994
-0.512,2.727,0.391,-69.519,-81.360,-124.146
-1.031,2.259,0.458,-55.237,-79.834,-115.540
-1.346,1.920,0.494,-40.039,-85.632,-73.486
-1.327,1.688,0.539,-17.883,-84.839,-20.874
-1.076,1.590,0.603,3.967,-73.364,19.592
-0.674,1.488,0.575,21.729,-44.739,43.945
-0.332,1.326,0.492,37.964,11.475,75.439
0.002,1.193,0.376,45.288,43.579,85.022
0.280,1.020,0.293,46.997,51.941,81.482
0.424,0.921,0.264,39.734,48.706,83.191
0.502,0.869,0.293,30.823,38.879,83.008
0.525,0.825,0.324,20.081,28.320,73.975
0.488,0.796,0.365,12.207,20.142,63.416
0.425,0.763,0.397,6.287,11.047,54.871
0.360,0.686,0.426,2.991,-1.282,49.988
0.301,0.611,0.454,-0.366,-15.564,48.340
0.223,0.568,0.502,-4.639,-28.748,46.570
0.155,0.569,0.569,-6.042,-35.950,44.006
0.113,0.573,0.648,-4.639,-34.668,41.382
0.061,0.565,0.673,1.099,-27.344,37.903
0.019,0.546,0.671,8.545,-18.188,34.546
-0.016,0.546,0.667,14.099,-12.512,33.142
-0.020,0.548,0.652,17.090,-11.719,33.325
-0.049,0.536,0.667,18.250,-14.832,32.959
-0.079,0.505,0.684,17.761,-19.897,32.288
-0.083,0.512,0.712,17.334,-25.330,33.020
-0.105,0.513,0.759,17.517,-28.748,32.593
-0.153,0.477,0.802,19.165,-30.579,31.372
-0.180,0.435,0.825,24.231,-28.870,32.349
-0.158,0.436,0.828,28.625,-24.048,34.546
-0.138,0.440,0.828,28.503,-20.813,33.569
-0.152,0.394,0.831,25.635,-20.447,28.564
-0.159,0.403,0.834,25.818,-18.250,23.315
-0.146,0.408,0.835,26.978,-13.306,18.372
-0.135,0.399,0.837,27.161,-7.812,13.977
-0.142,0.391,0.846,27.771,-4.944,10.071
-0.152,0.383,0.852,30.273,-1.709,7.019
-0.155,0.346,0.844,31.128,1.892,4.822
-0.167,0.311,0.830,28.137,1.892,3.784
-0.200,0.290,0.842,21.484,0.427,5.066
-0.256,0.295,0.891,18.311,-1.038,7.446
-0.304,0.256,0.942,18.677,-2.258,11.536
-0.290,0.232,0.942,24.048,-3.784,17.090
-0.278,0.257,0.929,31.372,-8.179,21.240
-0.257,0.235,0.906,36.560,-13.306,21.545
-0.245,0.209,0.878,37.476,-18.616,20.325
-0.231,0.236,0.859,36.438,-22.339,19.104
-0.229,0.221,0.839,31.189,-19.836,17.334
-0.213,0.174,0.847,21.301,-12.695,14.893
-0.213,0.176,0.850,10.803,-6.287,11.169
-0.240,0.198,0.900,1.526,0.183,6.409
-0.261,0.188,0.956,-4.089,6.836,3.479
-0.246,0.202,0.994,-5.493,10.681,4.089
-0.233,0.229,1.024,-3.662,10.071,5.371
-0.245,0.248,1.040,0.732,5.493,4.761
-0.250,0.251,1.033,6.470,2.136,2.319
-0.257,0.244,1.029,10.681,1.221,1.465
-0.243,0.229,1.022,13.123,3.113,0.671
-0.221,0.221,1.017,13.245,3.601,0.000
-0.203,0.226,1.017,10.193,1.831,0.000
-0.187,0.210,1.024,5.432,-1.221,0.000
-0.185,0.215,1.026,0.366,-4.883,0.366
-0.197,0.203,1.028,-3.479,-7.080,-0.244
-0.214,0.214,1.028,-5.615,-8.423,-1.221
-0.242,0.233,1.037,-5.310,-7.202,-1.892
-0.251,0.255,1.037,-3.296,-3.601,-1.526
-0.251,0.279,1.039,0.916,-0.061,-2.380
-0.258,0.278,1.031,5.005,1.465,-5.249
-0.272,0.287,1.011,9.155,0.244,-6.531
-0.278,0.311,0.994,12.878,-0.977,-6.714
-0.266,0.320,0.969,13.916,-1.343,-6.836
-0.272,0.311,0.949,11.658,-2.686,-6.348
-0.266,0.296,0.931,9.277,-4.211,-5.066
-0.249,0.303,0.907,7.629,-4.822,-2.380
-0.229,0.318,0.896,5.127,-6.714,0.305
-0.213,0.334,0.902,2.625,-8.911,1.892
-0.213,0.326,0.908,1.709,-10.986,2.502
-0.213,0.326,0.905,3.113,-11.169,2.747
-0.220,0.333,0.890,4.639,-10.132,1.892
-0.228,0.342,0.876,6.287,-8.118,0.366
-0.238,0.339,0.871,7.080,-5.493,-0.854
-0.235,0.327,0.857,7.751,-2.441,-1.343
-0.228,0.343,0.844,8.850,-0.610,-1.709
-0.228,0.357,0.841,8.118,0.183,-2.930
-0.209,0.364,0.839,5.493,1.099,-3.967
-0.214,0.368,0.847,1.465,0.732,-4.700
-0.214,0.366,0.856,-1.953,0.183,-5.249
-0.208,0.367,0.860,-4.272,0.061,-4.883
-0.209,0.370,0.870,-6.836,-0.488,-4.150
-0.211,0.373,0.890,-8.362,-1.892,-2.747
-0.215,0.372,0.904,-8.423,-3.540,-1.038
-0.221,0.378,0.908,-6.714,-4.822,0.427
-0.217,0.372,0.903,-3.906,-5.676,1.404
-0.218,0.369,0.896,-1.221,-6.836,2.441
-0.220,0.366,0.887,1.648,-6.897,2.930
-0.212,0.370,0.868,4.089,-6.042,2.808
-0.206,0.374,0.847,4.578,-5.371,1.892
-0.207,0.372,0.841,3.357,-4.822,0.305
0.919,2.670,-0.926,90.210,-106.506,-19.043
0.533,2.902,-0.900,41.565,-96.497,-73.120
-0.077,2.856,-0.772,-15.259,-93.689,-127.686
-0.787,2.654,-0.603,-60.608,-113.525,-160.583
-1.353,2.479,-0.375,-87.830,-144.226,-160.217
-1.594,2.286,-0.010,-103.455,-154.846,-128.601
-1.614,2.081,0.358,-100.891,-126.709,-80.688
-1.389,1.807,0.613,-73.669,-71.411,-37.598
-0.878,1.584,0.685,-32.532,-15.076,-8.972
-0.268,1.437,0.654,-4.150,25.391,23.804
0.106,1.267,0.643,7.141,49.988,58.960
0.376,1.118,0.599,8.057,44.128,69.397
0.577,0.910,0.558,2.747,28.870,72.632
0.639,0.714,0.534,-5.676,19.897,80.688
0.647,0.588,0.497,-10.925,12.451,80.139
0.582,0.490,0.483,-13.367,3.845,67.383
0.507,0.448,0.480,-14.099,-2.991,50.171
0.391,0.485,0.483,-12.207,-4.395,38.818
0.267,0.579,0.521,-17.029,-2.930,28.809
0.153,0.617,0.598,-22.339,4.395,18.372
0.057,0.672,0.647,-22.156,10.437,12.268
-0.004,0.685,0.690,-15.808,12.451,13.367
-0.078,0.672,0.677,-10.010,6.836,19.897
-0.151,0.642,0.680,-9.033,-5.371,28.442
-0.201,0.582,0.682,-9.583,-15.808,36.926
-0.226,0.530,0.680,-10.376,-24.292,44.556
-0.228,0.504,0.679,-10.986,-30.212,50.110
-0.211,0.519,0.683,-9.827,-30.090,52.612
-0.213,0.535,0.693,-8.484,-24.719,50.781
-0.148,0.540,0.731,-6.042,-15.320,46.692
-0.094,0.554,0.741,-1.526,-5.615,40.161
-0.076,0.531,0.768,3.784,2.258,31.738
-0.090,0.489,0.782,9.949,6.958,19.043
-0.130,0.425,0.839,14.160,10.620,9.460
-0.174,0.413,0.855,18.372,14.648,9.033
-0.195,0.415,0.848,23.010,16.357,9.644
-0.187,0.417,0.823,26.123,14.465,9.155
-0.183,0.421,0.795,25.513,11.169,8.545
-0.175,0.441,0.788,23.132,9.766,8.179
-0.174,0.437,0.796,19.836,11.597,6.592
-0.166,0.406,0.809,17.212,14.221,4.456
-0.144,0.394,0.811,15.747,15.503,4.333
-0.137,0.381,0.821,12.695,13.672,5.798
-0.145,0.370,0.847,8.362,8.850,7.324
-0.188,0.372,0.889,5.920,3.357,8.667
-0.217,0.355,0.919,7.690,-0.305,9.277
-0.253,0.363,0.929,11.658,-2.747,9.460
-0.257,0.364,0.945,17.517,-3.540,10.742
-0.221,0.358,0.953,23.560,-3.479,11.780
-0.198,0.360,0.945,30.334,-2.930,10.681
-0.162,0.326,0.940,36.499,-0.244,6.409
-0.134,0.415,0.905,39.368,3.418,4.456
-0.116,0.432,0.880,36.621,6.531,-1.038
-0.126,0.415,0.882,28.809,9.766,-5.981
-0.159,0.428,0.885,23.010,11.536,-6.287
-0.201,0.454,0.907,18.066,11.963,-4.761
-0.249,0.438,0.926,16.174,11.475,0.305
-0.261,0.400,0.927,16.846,10.071,7.629
-0.254,0.389,0.915,18.311,2.380,13.916
-0.253,0.380,0.890,20.325,-9.277,18.738
-0.233,0.353,0.857,21.484,-18.677,23.193
-0.186,0.348,0.808,21.240,-23.926,26.550
-0.158,0.351,0.770,19.287,-27.283,27.405
-0.149,0.359,0.764,17.273,-26.489,19.958
-0.145,0.340,0.767,14.893,-18.188,10.437
-0.131,0.327,0.788,11.841,-6.958,4.456
-0.173,0.311,0.852,8.118,1.709,-1.587
-0.237,0.265,0.907,6.409,7.385,-5.859
-0.239,0.272,0.915,6.409,10.132,-3.357
-0.222,0.309,0.912,6.836,7.507,1.831
-0.222,0.291,0.922,4.028,-0.854,3.296
-0.234,0.273,0.938,-0.427,-10.742,4.150
-0.224,0.261,0.943,-4.395,-18.677,6.287
-0.224,0.257,0.945,-6.592,-23.193,7.080
-0.225,0.229,0.953,-9.094,-24.170,5.798
-0.227,0.238,0.974,-12.146,-23.804,3.967
-0.246,0.205,1.012,-14.648,-21.301,0.488
-0.275,0.241,1.050,-13.733,-16.479,-0.977
-0.295,0.276,1.088,-8.423,-10.620,-2.930
-0.295,0.292,1.106,-2.075,-4.150,-7.446
-0.321,0.295,1.114,5.127,0.549,-9.277
-0.320,0.300,1.099,12.634,3.479,-9.399
-0.304,0.305,1.058,17.273,4.639,-8.789
-0.294,0.313,1.011,18.494,4.272,-8.484
-0.283,0.308,0.976,16.785,2.991,-7.935
-0.254,0.328,0.951,13.428,2.380,-6.958
-0.235,0.355,0.936,8.423,2.075,-6.042
-0.217,0.348,0.937,2.014,2.441,-5.371
-0.200,0.354,0.938,-3.418,2.625,-4.517
-0.193,0.376,0.951,-6.714,2.441,-3.357
-0.197,0.385,0.972,-7.202,2.930,-2.136
-0.200,0.373,0.985,-4.517,3.906,-0.549
-0.181,0.370,0.976,2.014,4.150,2.075
-0.166,0.366,0.945,9.705,2.014,4.761
-0.156,0.351,0.896,15.015,-1.770,6.653
-0.146,0.336,0.847,16.907,-4.333,8.240
-0.135,0.322,0.807,16.174,-6.287,8.789
-0.119,0.322,0.782,12.634,-8.850,7.141
-0.129,0.308,0.780,6.226,-10.681,4.272
-0.150,0.300,0.782,1.709,-10.498,1.831
0.632,2.059,-1.114,61.279,-82.214,50.110
0.207,2.519,-1.049,-1.465,-57.068,-5.432
-0.329,2.635,-0.809,-55.725,-31.311,-71.350
-0.638,2.772,-0.490,-86.853,-11.597,-108.765
-0.943,2.794,-0.128,-107.239,-11.292,-114.319
-1.226,2.578,0.284,-120.422,-30.029,-107.361
-1.367,2.203,0.607,-110.107,-48.462,-87.158
-1.276,1.883,0.674,-72.205,-46.509,-52.795
-0.928,1.632,0.525,-28.687,-36.682,-24.780
-0.481,1.297,0.399,-4.578,-17.090,0.000
-0.142,0.989,0.377,1.709,13.489,33.752
0.207,0.726,0.444,0.488,27.283,50.598
0.486,0.559,0.515,1.282,29.480,53.589
0.667,0.452,0.567,2.380,28.870,50.842
0.741,0.372,0.613,0.000,22.522,41.565
0.679,0.331,0.658,-3.052,10.864,28.198
0.541,0.359,0.668,-5.127,-6.897,12.024
0.369,0.425,0.653,-7.141,-21.301,0.366
0.182,0.459,0.644,-10.742,-27.832,-5.554
0.002,0.508,0.656,-13.794,-29.480,-9.705
-0.135,0.559,0.682,-13.672,-25.818,-12.268
-0.201,0.602,0.706,-11.108,-19.348,-11.841
-0.210,0.638,0.727,-7.446,-13.916,-9.888
-0.214,0.655,0.739,-4.211,-11.719,-8.118
-0.220,0.651,0.739,-1.709,-11.719,-6.958
-0.209,0.648,0.724,0.732,-10.986,-5.432
-0.204,0.633,0.693,2.563,-10.254,-3.418
-0.188,0.615,0.674,2.258,-12.024,-3.113
-0.167,0.637,0.638,-2.075,-14.526,-2.991
-0.123,0.651,0.629,-9.094,-8.362,-1.953
-0.133,0.622,0.632,-17.700,-5.066,-3.906
-0.168,0.678,0.650,-22.644,-2.930,-9.644
-0.203,0.749,0.682,-22.339,3.540,-16.052
-0.215,0.794,0.722,-20.142,14.526,-20.935
-0.195,0.797,0.736,-13.611,23.315,-22.034
-0.168,0.845,0.767,-5.737,28.503,-21.118
-0.152,0.875,0.789,3.357,29.419,-20.142
-0.117,0.882,0.818,13.123,28.503,-15.991
-0.070,0.888,0.784,24.231,25.391,-10.376
-0.043,0.858,0.752,33.386,18.494,-4.639
-0.048,0.866,0.684,40.955,7.507,1.099
-0.046,0.820,0.620,44.189,-4.456,6.042
-0.029,0.739,0.554,41.443,-15.564,11.292
-0.036,0.709,0.497,37.964,-24.902,18.433
-0.049,0.680,0.455,33.447,-30.518,23.865
-0.059,0.653,0.446,26.611,-30.273,26.245
-0.077,0.628,0.469,20.081,-24.902,28.076
-0.099,0.606,0.538,15.137,-15.686,29.114
-0.101,0.599,0.608,15.198,-4.089,29.236
-0.041,0.606,0.664,20.081,7.812,28.381
0.013,0.620,0.690,26.489,14.099,24.414
0.025,0.628,0.708,33.386,13.550,17.212
0.002,0.632,0.702,38.391,11.169,10.681
-0.015,0.600,0.706,41.199,9.949,5.737
-0.016,0.583,0.670,39.490,9.888,5.798
-0.029,0.554,0.650,33.508,8.911,8.240
-0.037,0.550,0.643,26.794,7.019,10.132
-0.031,0.554,0.638,19.531,5.371,11.230
-0.041,0.562,0.655,11.780,2.991,11.230
-0.064,0.567,0.681,6.409,0.793,9.644
-0.083,0.567,0.703,4.822,-0.854,8.911
-0.100,0.569,0.729,6.165,-2.380,8.972
-0.128,0.557,0.749,10.437,-3.845,9.766
-0.165,0.551,0.773,16.907,-4.456,11.780
-0.210,0.479,0.801,25.330,-2.869,14.404
-0.244,0.384,0.814,32.959,0.610,17.639
-0.274,0.339,0.813,40.466,4.456,20.325
-0.270,0.324,0.793,45.044,8.972,21.912
-0.246,0.281,0.779,44.128,12.146,22.034
-0.210,0.238,0.788,37.964,11.719,21.484
-0.154,0.223,0.815,28.748,7.568,20.874
-0.109,0.219,0.864,18.555,1.099,19.043
-0.109,0.209,0.959,9.705,-4.822,18.311
-0.134,0.141,1.038,5.066,-7.874,20.996
-0.128,0.109,1.089,4.883,-9.399,25.085
-0.111,0.118,1.104,8.240,-11.536,27.527
-0.115,0.126,1.108,13.184,-14.893,25.879
-0.134,0.109,1.114,16.968,-16.968,19.897
-0.148,0.102,1.099,20.142,-15.442,13.611
-0.158,0.112,1.081,23.193,-12.390,8.118
-0.175,0.102,1.051,23.132,-9.338,2.869
-0.187,0.111,1.021,22.156,-7.507,-1.343
-0.177,0.161,1.008,20.569,-7.690,-5.127
-0.174,0.197,1.016,13.611,-8.789,-5.737
-0.182,0.181,1.042,4.639,-8.118,-5.188
-0.185,0.207,1.073,0.183,-7.141,-5.432
-0.215,0.222,1.119,-1.099,-6.775,-6.409
-0.224,0.206,1.139,0.061,-5.615,-6.653
-0.233,0.221,1.136,3.784,-5.371,-5.615
-0.249,0.225,1.109,7.874,-5.920,-4.395
-0.251,0.229,1.061,10.681,-5.981,-3.784
-0.268,0.239,1.025,10.803,-4.822,-3.235
-0.288,0.234,1.000,9.644,-2.747,-3.296
-0.268,0.242,0.978,9.827,0.793,-5.249
-0.252,0.267,0.970,8.606,2.258,-5.066
-0.234,0.284,0.950,6.470,2.686,-4.822
-0.227,0.260,0.941,3.967,2.441,-4.822
-0.211,0.249,0.938,1.221,-0.305,-3.540
-0.185,0.267,0.937,-1.160,-4.089,-0.122
-0.177,0.278,0.948,-1.892,-6.836,1.343
0.949,2.009,-1.328,149.719,-217.651,99.243
0.838,2.306,-1.690,90.088,-154.541,44.922
0.591,2.471,-1.558,-10.681,-69.824,-25.635
0.305,2.438,-1.057,-107.117,-4.822,-105.957
-0.202,2.351,-0.568,-162.598,24.109,-171.082
-0.741,2.296,-0.151,-171.509,20.996,-195.862
-1.070,2.146,0.291,-159.546,9.277,-170.349
-1.084,1.945,0.697,-130.615,-9.705,-125.061
-0.956,1.788,0.934,-89.661,-22.583,-67.871
-0.783,1.565,1.002,-37.781,-5.066,-7.324
-0.425,1.344,0.889,6.714,-0.183,27.405
-0.045,1.142,0.756,36.621,-4.395,53.589
0.267,0.885,0.614,44.678,-10.620,77.271
0.484,0.685,0.507,39.246,-20.569,94.238
0.573,0.510,0.478,26.123,-32.654,94.971
0.590,0.382,0.463,15.076,-41.687,85.510
0.564,0.345,0.448,12.451,-41.382,76.233
0.482,0.411,0.462,9.583,-37.842,65.063
0.336,0.466,0.523,3.174,-25.391,45.654
0.171,0.511,0.623,-3.235,-9.033,24.048
0.039,0.564,0.700,-4.944,6.592,8.484
-0.054,0.614,0.750,-2.991,19.714,0.305
-0.107,0.640,0.786,0.305,26.245,-1.526
-0.104,0.646,0.805,3.540,25.513,0.244
-0.107,0.640,0.795,6.104,19.348,2.502
-0.106,0.617,0.773,8.911,10.193,6.042
-0.115,0.606,0.728,9.399,-0.610,10.254
-0.135,0.615,0.694,9.521,-6.531,15.259
-0.149,0.620,0.678,6.836,-9.644,18.188
-0.162,0.629,0.667,2.502,-11.658,19.592
-0.159,0.655,0.665,-2.930,-12.024,20.081
-0.169,0.638,0.712,-8.606,-11.414,17.822
-0.181,0.700,0.740,-10.559,-7.812,16.052
-0.194,0.753,0.762,-8.484,-2.502,10.437
-0.196,0.769,0.791,-6.042,5.005,3.540
-0.203,0.795,0.813,0.977,13.184,1.953
-0.155,0.760,0.880,10.193,19.592,4.211
-0.106,0.731,0.869,22.644,21.362,7.385
-0.087,0.786,0.830,36.438,18.799,14.404
-0.055,0.798,0.776,43.457,11.658,16.907
-0.039,0.763,0.730,42.175,1.282,17.212
-0.044,0.682,0.694,39.368,-7.507,20.935
-0.076,0.633,0.653,35.583,-16.846,25.269
-0.094,0.634,0.624,31.982,-24.353,26.978
-0.101,0.640,0.603,28.076,-24.597,26.489
-0.106,0.655,0.593,25.208,-19.470,24.536
-0.086,0.627,0.601,23.560,-12.390,20.996
-0.063,0.678,0.609,25.208,-5.188,18.616
-0.056,0.711,0.619,29.358,1.221,15.930
-0.048,0.710,0.648,29.297,5.249,10.498
-0.059,0.702,0.675,31.738,8.667,8.789
-0.057,0.693,0.671,36.011,11.963,10.803
-0.049,0.676,0.668,34.912,11.719,11.780
-0.080,0.621,0.671,32.715,8.362,11.841
-0.086,0.630,0.647,33.325,3.601,14.526
-0.089,0.639,0.620,32.654,-0.305,16.724
-0.095,0.663,0.617,31.128,-2.991,18.860
-0.081,0.681,0.610,30.457,-2.563,19.958
-0.078,0.673,0.600,28.198,-1.038,19.592
-0.057,0.672,0.604,26.917,1.282,18.860
-0.031,0.684,0.614,26.184,4.272,16.785
-0.032,0.664,0.632,25.024,6.226,13.245
-0.036,0.617,0.658,23.010,7.507,10.010
-0.038,0.593,0.687,21.423,7.019,7.812
-0.045,0.573,0.712,22.705,4.456,6.165
-0.068,0.529,0.729,24.109,2.197,6.287
-0.114,0.511,0.758,27.588,1.831,7.385
-0.142,0.530,0.775,35.645,4.028,9.277
-0.143,0.551,0.753,45.166,6.836,12.390
-0.130,0.526,0.708,51.270,6.287,16.235
-0.140,0.500,0.682,53.162,0.183,18.494
-0.132,0.427,0.673,52.551,-8.240,20.508
-0.153,0.330,0.660,48.035,-17.273,23.132
-0.178,0.312,0.664,43.457,-25.513,23.376
-0.191,0.201,0.696,39.978,-28.503,19.104
-0.234,0.091,0.732,35.339,-26.794,15.442
-0.262,0.064,0.785,35.522,-21.667,11.169
-0.235,-0.005,0.839,37.292,-13.306,4.822
-0.186,-0.000,0.869,37.659,-4.211,2.991
-0.141,0.031,0.906,36.072,0.977,3.235
-0.111,0.033,0.972,27.771,1.892,2.869
-0.077,0.016,1.029,19.653,-0.793,5.676
-0.069,0.011,1.081,12.573,-6.348,8.850
-0.094,0.024,1.138,7.385,-13.733,10.925
-0.120,0.015,1.174,5.615,-18.921,12.939
-0.140,0.018,1.179,6.287,-21.667,14.832
-0.173,0.043,1.178,9.338,-23.315,14.343
-0.200,0.058,1.163,12.146,-23.010,10.620
-0.228,0.060,1.145,13.428,-19.958,5.310
-0.245,0.079,1.135,12.878,-14.709,-0.061
-0.237,0.114,1.149,9.460,-9.705,-2.380
-0.217,0.135,1.172,6.104,-4.944,-4.211
-0.191,0.141,1.196,4.028,-0.244,-6.592
-0.165,0.160,1.205,3.662,2.319,-8.484
-0.156,0.189,1.215,4.822,3.601,-10.254
-0.164,0.190,1.219,6.531,4.211,-10.559
-0.174,0.185,1.208,9.460,3.540,-8.789
-0.176,0.201,1.187,14.160,2.197,-5.249
-0.207,0.208,1.146,18.799,-1.343,-1.526
-0.213,0.191,1.091,23.071,-2.441,-0.732
0.755,2.158,-1.581,46.387,-104.492,65.674
0.547,2.579,-1.532,-29.297,-65.002,15.137
