aX,aY,aZ,gX,gY,gZ
1.470,0.600,0.814,-14.038,33.691,-12.512
1.350,0.581,0.851,-16.174,27.649,-23.437
1.256,0.567,0.896,-15.747,21.851,-26.672
1.189,0.542,0.914,-15.198,19.653,-29.785
1.128,0.520,0.905,-12.512,19.897,-33.020
1.080,0.525,0.877,-6.409,15.625,-38.391
1.033,0.518,0.842,1.160,5.737,-48.157
0.969,0.488,0.808,6.714,-6.775,-62.012
0.906,0.476,0.784,10.437,-18.433,-76.172
0.847,0.442,0.756,11.841,-27.344,-98.511
0.779,0.425,0.740,6.531,-30.518,-100.037
0.705,0.426,0.729,0.244,-26.550,-96.313
0.653,0.411,0.720,-3.357,-25.330,-104.858
0.607,0.393,0.717,-4.700,-28.748,-115.173
0.533,0.381,0.722,-5.371,-33.813,-119.873
0.513,0.391,0.732,-4.517,-35.400,-114.441
0.476,0.391,0.748,-3.113,-44.312,-114.990
0.462,0.395,0.757,-5.676,-54.810,-120.728
0.429,0.387,0.765,-8.667,-62.073,-122.498
0.392,0.390,0.778,-10.803,-68.237,-124.268
0.349,0.391,0.788,-10.559,-71.594,-126.160
0.323,0.385,0.794,-11.047,-71.838,-128.418
0.306,0.375,0.800,-14.099,-69.885,-130.249
0.290,0.357,0.803,-15.686,-66.406,-131.409
0.266,0.339,0.805,-16.541,-63.782,-131.531
0.260,0.349,0.800,-16.907,-62.439,-130.310
0.245,0.360,0.804,-18.982,-64.148,-128.906
0.215,0.350,0.816,-21.790,-67.810,-127.991
0.203,0.353,0.830,-23.987,-72.144,-126.099
0.177,0.370,0.847,-24.963,-77.820,-124.512
0.146,0.388,0.869,-24.414,-82.092,-122.742
0.105,0.406,0.895,-22.644,-83.923,-119.629
0.076,0.425,0.911,-18.921,-83.801,-116.028
0.065,0.433,0.914,-13.611,-81.848,-112.427
0.051,0.430,0.901,-8.789,-78.674,-107.849
0.039,0.429,0.880,-5.676,-75.928,-103.577
0.020,0.423,0.857,-5.005,-74.951,-100.647
0.001,0.393,0.835,-6.714,-75.439,-98.328
-0.010,0.370,0.830,-8.972,-75.500,-94.727
-0.019,0.367,0.826,-9.460,-74.036,-89.722
-0.017,0.368,0.823,-10.315,-72.266,-85.999
-0.031,0.368,0.837,-11.597,-70.984,-83.862
-0.047,0.385,0.866,-12.024,-68.604,-81.177
-0.058,0.396,0.895,-11.230,-64.209,-78.796
-0.058,0.388,0.916,-9.277,-58.472,-76.660
-0.049,0.376,0.922,-6.958,-53.833,-74.829
-0.054,0.375,0.913,-3.723,-52.368,-74.036
-0.068,0.372,0.903,-1.099,-53.284,-73.914
-0.089,0.367,0.888,-0.244,-54.565,-72.998
-0.108,0.369,0.868,-1.221,-55.298,-71.167
-0.125,0.358,0.850,-4.089,-55.542,-69.092
-0.132,0.352,0.839,-7.446,-55.664,-67.017
-0.134,0.351,0.828,-10.864,-54.932,-65.186
-0.136,0.351,0.837,-15.076,-53.833,-63.965
-0.144,0.356,0.860,-18.616,-51.697,-63.110
-0.137,0.362,0.887,-21.362,-48.279,-61.646
-0.130,0.365,0.911,-23.682,-45.166,-60.242
-0.120,0.368,0.936,-24.597,-42.908,-58.960
-0.119,0.369,0.956,-23.865,-42.175,-57.434
-0.128,0.372,0.971,-21.484,-42.297,-55.664
-0.133,0.387,0.974,-17.883,-41.687,-53.955
-0.132,0.390,0.968,-14.648,-40.710,-51.758
-0.132,0.382,0.963,-11.841,-39.978,-50.781
-0.140,0.396,0.951,-9.460,-38.818,-50.049
-0.147,0.364,0.925,-6.531,-37.476,-55.359
-0.158,0.386,0.900,-5.737,-34.302,-50.049
-0.161,0.368,0.883,-6.653,-29.907,-41.321
-0.130,0.359,0.865,-9.033,-31.067,-45.227
-0.128,0.361,0.855,-12.146,-34.424,-43.518
-0.122,0.347,0.861,-16.724,-37.903,-43.213
-1.312,0.984,0.928,29.297,57.007,112.610
-1.464,0.974,0.858,38.757,68.176,135.010
-1.522,0.958,0.721,47.913,86.182,163.391
-1.536,0.929,0.580,54.749,102.905,192.322
-1.538,0.891,0.451,56.885,115.967,218.872
-1.463,0.873,0.351,52.795,124.817,246.277
-1.368,0.859,0.284,43.884,132.446,274.475
-1.171,0.860,0.239,35.583,137.390,302.490
-0.894,0.885,0.222,27.344,139.404,323.547
-0.644,0.901,0.257,19.226,137.756,335.083
-0.395,0.901,0.329,12.268,135.071,339.233
-0.070,0.909,0.395,11.719,134.766,335.754
0.155,0.923,0.412,14.526,137.451,320.740
0.274,0.880,0.427,16.235,143.494,296.204
0.396,0.838,0.386,20.325,154.663,274.719
0.550,0.817,0.312,23.499,168.579,259.583
0.685,0.806,0.269,21.790,177.368,249.023
0.815,0.782,0.278,15.076,176.453,242.981
0.948,0.761,0.307,7.324,164.673,238.892
1.090,0.736,0.355,0.366,144.775,234.619
1.223,0.719,0.414,-5.493,121.338,226.929
1.325,0.692,0.485,-10.925,99.731,213.318
1.392,0.675,0.558,-13.184,84.534,194.580
1.459,0.678,0.622,-11.963,79.407,172.668
1.559,0.647,0.679,-10.010,78.674,143.311
1.559,0.750,0.724,-17.029,76.599,112.976
1.587,0.709,0.773,-15.259,107.910,97.229
1.566,0.737,0.834,-4.456,92.896,62.988
1.583,0.716,0.848,0.366,70.679,22.949
1.509,0.694,0.877,-2.808,56.885,-0.793
1.381,0.691,0.918,-4.150,46.448,-7.263
1.275,0.695,0.951,-2.686,32.654,-8.728
1.246,0.686,0.949,-4.028,25.391,-10.010
1.211,0.670,0.933,-5.188,20.447,-11.292
1.166,0.654,0.913,-3.906,11.108,-18.188
1.101,0.645,0.896,-0.671,-1.648,-29.724
1.043,0.644,0.882,2.380,-12.024,-43.213
0.942,0.607,0.875,3.052,-18.555,-59.326
0.883,0.578,0.860,3.479,-22.217,-77.087
0.763,0.596,0.836,1.099,-19.470,-72.144
0.726,0.564,0.806,-4.211,-13.367,-74.585
0.659,0.524,0.790,-5.066,-16.907,-86.914
0.596,0.508,0.784,-4.395,-26.794,-95.947
0.543,0.481,0.785,-2.869,-37.170,-99.487
0.494,0.458,0.792,-3.296,-50.171,-102.173
0.453,0.449,0.798,-5.188,-60.913,-104.309
0.430,0.459,0.814,-7.202,-68.054,-104.980
0.395,0.459,0.842,-6.348,-71.289,-103.394
0.384,0.457,0.859,-4.028,-71.655,-103.638
0.375,0.454,0.861,-0.854,-70.801,-106.323
0.357,0.454,0.861,2.441,-70.313,-110.291
0.339,0.451,0.855,3.845,-69.275,-113.586
0.311,0.435,0.842,4.700,-68.359,-116.455
0.283,0.422,0.824,4.761,-68.420,-118.835
0.255,0.419,0.810,2.625,-69.885,-121.521
0.210,0.401,0.800,-1.038,-72.449,-123.962
0.161,0.391,0.812,-4.578,-73.730,-124.512
0.122,0.391,0.831,-5.371,-72.998,-123.047
0.097,0.397,0.853,-5.127,-72.021,-120.605
0.069,0.384,0.873,-4.211,-71.350,-116.943
0.075,0.376,0.885,-1.343,-71.350,-111.328
0.087,0.381,0.887,2.319,-71.899,-105.286
0.084,0.387,0.886,5.981,-73.669,-101.013
0.087,0.386,0.879,9.338,-76.355,-98.938
0.087,0.386,0.870,12.207,-78.613,-98.328
0.063,0.383,0.855,14.832,-79.346,-98.755
0.035,0.373,0.833,15.930,-77.148,-98.572
0.033,0.371,0.805,14.771,-73.914,-97.656
0.015,0.374,0.787,10.254,-72.449,-97.900
-0.027,0.364,0.787,4.272,-72.876,-98.511
-0.066,0.343,0.792,-0.793,-73.547,-96.924
-0.085,0.326,0.802,-4.333,-74.097,-93.628
-0.101,0.326,0.808,-7.202,-74.158,-89.417
-0.099,0.322,0.816,-10.010,-73.975,-85.205
-0.103,0.321,0.828,-11.902,-74.280,-82.397
-0.096,0.320,0.838,-12.512,-73.059,-80.139
-0.098,0.320,0.854,-12.695,-70.557,-77.637
-0.098,0.327,0.868,-12.085,-66.467,-75.867
-0.092,0.320,0.879,-11.658,-60.852,-74.890
-0.087,0.319,0.884,-10.620,-53.467,-74.951
-0.086,0.330,0.887,-9.033,-45.654,-76.416
-0.085,0.337,0.891,-8.057,-37.537,-78.308
-0.080,0.345,0.889,-7.568,-29.602,-80.933
-0.091,0.353,0.878,-7.385,-22.522,-83.923
-0.120,0.343,0.871,-8.301,-16.663,-85.815
-0.138,0.336,0.862,-10.193,-12.329,-85.083
-0.138,0.339,0.856,-13.062,-10.742,-82.520
-0.137,0.343,0.852,-17.639,-12.146,-78.491
-0.140,0.329,0.860,-23.315,-16.846,-74.158
-0.135,0.322,0.872,-27.283,-23.499,-68.176
-0.108,0.326,0.884,-30.396,-30.457,-61.096
-0.068,0.329,0.900,-33.447,-37.048,-55.603
-0.054,0.342,0.922,-34.851,-41.870,-52.063
-0.047,0.360,0.934,-35.034,-43.579,-50.354
-0.037,0.367,0.945,-34.302,-42.542,-50.232
-0.044,0.378,0.954,-32.410,-38.269,-51.208
-0.059,0.383,0.961,-29.297,-32.532,-52.917
-0.066,0.397,0.956,-25.513,-27.405,-54.504
-0.068,0.414,0.950,-22.095,-23.376,-55.847
-0.094,0.400,0.950,-20.996,-20.264,-56.885
1.568,0.974,0.599,-49.011,82.275,134.216
1.505,0.937,0.632,-49.316,71.167,94.788
1.618,0.890,0.613,-56.519,89.600,66.528
1.549,0.869,0.617,-47.485,93.567,35.828
1.567,0.790,0.666,-43.884,71.960,-9.033
1.460,0.767,0.699,-40.894,55.664,-42.542
1.326,0.772,0.740,-41.504,52.612,-58.228
1.195,0.760,0.778,-41.443,51.697,-64.209
1.144,0.737,0.804,-41.931,49.377,-62.317
1.108,0.714,0.814,-39.001,43.213,-56.885
1.054,0.688,0.842,-31.494,29.724,-56.213
1.008,0.649,0.851,-23.254,10.864,-62.317
0.929,0.612,0.864,-15.625,-6.897,-72.083
0.870,0.567,0.854,-8.606,-19.836,-87.830
0.726,0.608,0.851,-5.066,-25.024,-78.125
0.649,0.567,0.819,-8.118,-18.738,-78.857
0.608,0.528,0.787,-5.798,-14.221,-87.402
0.563,0.525,0.759,0.427,-14.709,-88.379
0.523,0.497,0.746,2.197,-18.738,-90.576
0.437,0.464,0.749,1.038,-25.940,-93.384
0.396,0.457,0.753,0.305,-29.907,-87.158
0.338,0.439,0.774,2.991,-39.368,-90.088
0.311,0.433,0.791,1.953,-48.950,-94.971
0.278,0.449,0.806,2.014,-54.443,-93.750
0.248,0.466,0.819,3.418,-60.364,-93.689
0.242,0.490,0.816,5.310,-64.758,-93.872
0.238,0.522,0.803,7.019,-66.467,-92.468
0.238,0.546,0.799,7.996,-66.711,-92.529
0.260,0.568,0.792,8.362,-66.101,-94.116
0.270,0.570,0.786,6.958,-64.636,-96.191
0.273,0.546,0.789,3.601,-61.707,-97.473
0.276,0.527,0.801,-0.061,-59.082,-99.243
0.281,0.527,0.814,-3.052,-57.190,-100.281
0.285,0.524,0.823,-6.042,-55.664,-102.173
0.269,0.531,0.844,-8.484,-55.908,-103.943
0.228,0.541,0.885,-9.399,-56.885,-104.858
0.208,0.558,0.929,-6.287,-55.420,-102.478
0.205,0.553,0.947,-1.953,-51.086,-95.276
0.218,0.541,0.942,2.075,-48.035,-88.135
0.223,0.534,0.924,5.981,-48.645,-82.703
0.234,0.522,0.903,8.362,-52.246,-78.613
0.241,0.504,0.885,8.911,-56.702,-75.500
0.242,0.479,0.873,8.301,-60.303,-73.120
0.245,0.457,0.859,7.019,-62.744,-72.388
0.236,0.435,0.845,5.188,-63.416,-73.303
0.218,0.413,0.825,3.601,-61.829,-75.378
0.198,0.403,0.805,2.136,-58.228,-78.064
0.177,0.403,0.792,0.916,-53.711,-81.360
0.136,0.422,0.796,-1.343,-49.255,-83.069
0.096,0.414,0.819,-5.188,-45.532,-82.825
0.079,0.393,0.850,-8.118,-43.396,-80.688
0.076,0.394,0.873,-7.629,-43.884,-76.111
0.058,0.394,0.881,-6.165,-46.631,-72.693
0.041,0.385,0.889,-4.089,-50.842,-69.458
0.031,0.372,0.892,-1.831,-55.237,-65.491
0.043,0.365,0.887,0.671,-58.472,-61.646
0.052,0.360,0.878,2.319,-61.462,-59.814
0.054,0.345,0.877,3.052,-64.453,-59.753
0.056,0.338,0.871,3.662,-66.162,-59.937
0.055,0.336,0.862,3.479,-65.918,-60.364
0.055,0.341,0.850,3.113,-64.209,-61.462
0.054,0.342,0.844,2.136,-62.683,-64.209
0.032,0.331,0.846,0.244,-61.707,-67.505
-0.004,0.329,0.847,-0.610,-60.181,-70.007
-0.034,0.333,0.847,-1.160,-59.021,-70.496
-0.059,0.320,0.849,-1.465,-58.228,-69.519
-0.071,0.334,0.846,-0.610,-58.105,-67.993
-0.058,0.318,0.843,-0.427,-58.472,-65.613
-0.067,0.365,0.846,-2.686,-58.594,-61.890
-0.027,0.358,0.840,-7.263,-58.777,-60.120
-0.029,0.341,0.860,-13.062,-60.181,-59.326
-0.042,0.360,0.882,-14.343,-59.937,-58.716
-0.042,0.357,0.901,-14.526,-57.739,-58.899
-0.043,0.353,0.915,-14.221,-54.260,-59.326
-0.044,0.365,0.922,-12.024,-49.255,-59.753
-0.050,0.369,0.930,-9.216,-43.274,-61.401
-0.038,0.376,0.925,-5.737,-36.621,-63.354
-0.035,0.381,0.909,-2.991,-31.128,-65.857
-0.033,0.375,0.893,-1.892,-28.076,-67.993
-0.047,0.376,0.878,-2.014,-26.978,-68.970
-0.056,0.379,0.864,-3.296,-27.100,-69.031
-0.048,0.380,0.849,-5.676,-27.893,-68.298
-0.038,0.382,0.840,-9.155,-29.724,-66.528
-0.039,0.384,0.843,-13.245,-32.471,-65.430
-0.047,0.382,0.856,-17.090,-34.912,-63.965
-0.044,0.383,0.870,-19.592,-35.828,-62.134
-0.036,0.382,0.888,-21.118,-35.217,-59.753
-0.039,0.385,0.916,-21.301,-33.447,-57.373
-0.037,0.387,0.936,-20.081,-31.128,-54.871
-0.026,0.396,0.939,-17.761,-29.236,-53.040
-0.014,0.420,0.937,-14.893,-27.588,-51.331
-0.014,0.399,0.934,-10.498,-27.771,-56.580
-0.032,0.424,0.937,-5.798,-26.611,-50.720
-0.021,0.428,0.924,-2.319,-23.804,-45.715
-0.001,0.425,0.906,-1.953,-23.621,-52.246
-0.001,0.432,0.895,-1.526,-24.841,-55.725
-0.014,0.426,0.890,-2.686,-25.146,-58.594
-0.026,0.427,0.884,-4.517,-26.001,-60.486
-0.046,0.437,0.880,-7.202,-26.245,-60.303
-0.069,0.430,0.890,-9.888,-25.452,-59.143
-1.257,1.110,0.996,46.509,102.905,38.940
-1.421,1.133,0.952,56.335,105.225,67.688
-1.558,1.160,0.873,62.927,102.783,104.065
-1.622,1.166,0.760,70.374,96.191,150.146
-1.595,1.158,0.609,76.111,84.717,195.251
-1.527,1.132,0.491,78.552,72.571,236.023
-1.415,1.122,0.369,77.148,66.895,271.729
-1.336,1.113,0.309,71.472,69.031,304.260
-1.218,1.101,0.261,61.401,80.261,335.266
-1.007,1.122,0.207,51.025,99.487,367.126
-0.710,1.159,0.135,38.940,119.446,394.714
-0.422,1.144,0.127,25.146,136.230,413.940
-0.140,1.135,0.162,14.099,148.132,424.805
0.145,1.153,0.188,7.324,155.029,427.734
0.370,1.155,0.207,1.953,156.738,421.753
0.518,1.162,0.240,-3.296,156.311,409.851
0.681,1.124,0.250,-6.531,159.973,394.775
0.865,1.080,0.216,-7.446,166.931,381.470
1.042,1.030,0.178,-10.620,168.396,371.338
1.209,0.992,0.182,-17.639,156.494,361.267
1.370,0.974,0.240,-26.062,133.118,350.891
1.493,0.988,0.352,-35.034,105.042,337.402
1.627,1.033,0.500,-41.199,78.186,315.857
1.735,1.062,0.667,-43.884,58.655,282.837
1.828,1.078,0.806,-43.457,47.302,236.511
1.861,1.073,0.910,-38.208,40.588,175.415
1.745,1.026,1.022,-34.058,33.691,106.323
1.703,0.995,0.999,-37.598,62.378,57.800
1.546,0.958,0.973,-21.545,73.547,12.939
1.458,0.894,0.979,-12.085,58.044,-34.607
1.298,0.844,0.983,-7.996,49.011,-66.284
1.130,0.817,0.968,-8.362,50.903,-78.674
0.996,0.769,0.935,-7.874,51.331,-75.256
0.918,0.723,0.906,-7.568,43.457,-70.129
0.833,0.694,0.866,-6.165,32.104,-64.819
0.737,0.672,0.839,-4.211,16.968,-61.523
0.659,0.641,0.824,-2.075,0.244,-61.829
0.607,0.629,0.820,-0.183,-13.550,-62.622
0.508,0.583,0.826,2.258,-23.804,-70.496
0.471,0.586,0.833,0.793,-29.785,-78.735
0.368,0.585,0.844,-2.319,-22.278,-73.242
0.318,0.576,0.836,-2.136,-12.817,-81.665
0.269,0.570,0.818,-1.587,-7.385,-97.351
0.224,0.515,0.822,-2.502,-5.432,-107.422
0.169,0.494,0.825,-2.930,-4.211,-107.605
0.190,0.466,0.816,-0.305,1.770,-97.595
0.167,0.472,0.814,3.784,-7.751,-94.788
0.182,0.472,0.811,2.014,-19.470,-95.337
0.194,0.452,0.815,-0.061,-28.137,-91.431
0.199,0.473,0.834,-1.160,-35.278,-85.876
0.248,0.480,0.850,-1.404,-38.757,-80.566
0.300,0.476,0.867,-3.784,-42.786,-79.468
0.308,0.483,0.883,-5.371,-46.753,-82.764
0.320,0.481,0.906,-5.127,-47.668,-87.769
0.313,0.493,0.933,-3.357,-46.021,-91.675
0.322,0.504,0.946,-0.366,-42.236,-96.008
0.322,0.513,0.937,2.563,-37.109,-101.135
0.296,0.510,0.929,5.859,-31.311,-103.882
0.279,0.508,0.907,9.155,-26.794,-103.760
0.277,0.498,0.879,10.071,-24.780,-102.356
0.286,0.463,0.857,8.667,-26.428,-98.755
0.300,0.447,0.844,6.897,-33.264,-92.834
0.313,0.430,0.836,3.296,-45.349,-89.172
0.321,0.414,0.833,-0.305,-59.326,-87.219
0.320,0.420,0.834,-2.136,-71.533,-85.388
0.307,0.423,0.840,-3.967,-80.078,-86.609
0.280,0.427,0.871,-3.967,-83.557,-87.952
0.253,0.420,0.886,-1.892,-81.299,-88.928
0.244,0.425,0.895,0.732,-75.012,-89.844
0.234,0.424,0.913,3.601,-68.848,-90.393
0.216,0.411,0.919,6.836,-64.087,-90.637
0.190,0.399,0.912,11.353,-61.890,-91.003
0.166,0.369,0.888,14.038,-62.500,-90.332
0.135,0.352,0.857,14.954,-65.063,-88.623
0.126,0.349,0.828,15.442,-67.444,-85.205
0.117,0.338,0.808,13.794,-70.007,-83.008
0.106,0.330,0.794,10.864,-73.303,-82.214
0.109,0.332,0.777,7.324,-76.111,-81.970
0.092,0.320,0.770,1.587,-78.369,-83.374
0.062,0.317,0.777,-3.418,-78.979,-85.632
0.035,0.322,0.796,-7.629,-76.538,-86.060
-0.002,0.328,0.834,-10.376,-72.083,-85.938
-0.031,0.337,0.872,-9.705,-66.284,-85.388
-0.036,0.349,0.891,-6.592,-59.387,-83.740
-0.040,0.352,0.895,-2.075,-54.260,-82.153
-0.046,0.351,0.892,2.502,-51.453,-81.604
-0.058,0.354,0.881,6.042,-50.720,-81.299
-0.070,0.354,0.856,7.935,-50.903,-80.994
-0.083,0.343,0.824,6.592,-51.636,-80.200
-0.096,0.339,0.805,2.808,-52.368,-79.468
-0.073,0.307,0.794,-2.686,-52.795,-79.651
-0.070,0.298,0.784,-7.996,-52.185,-77.515
-0.064,0.308,0.788,-13.611,-51.880,-76.172
-0.065,0.309,0.800,-19.897,-51.453,-75.623
-0.085,0.321,0.840,-24.597,-49.011,-75.134
-0.111,0.343,0.895,-25.940,-44.434,-74.097
-0.120,0.362,0.929,-23.621,-38.086,-72.083
-0.101,0.390,0.937,-19.287,-32.776,-69.275
-0.098,0.413,0.939,-14.404,-29.907,-67.139
-0.110,0.418,0.933,-10.010,-29.663,-65.796
-1.291,1.136,0.966,16.479,20.630,88.379
-1.532,1.144,0.981,15.137,30.396,109.680
-1.681,1.196,0.864,36.621,44.373,131.470
-1.768,1.263,0.695,52.063,63.354,166.138
-1.754,1.211,0.593,56.641,70.374,201.721
-1.704,1.125,0.524,59.692,73.181,233.704
-1.582,1.069,0.447,61.340,83.435,265.564
-1.381,1.034,0.348,60.547,101.013,288.574
-1.192,1.000,0.283,58.105,123.413,299.133
-1.016,0.949,0.204,55.298,153.259,302.246
-0.813,0.913,0.104,50.049,189.209,304.932
-0.588,0.891,0.040,40.100,220.764,307.678
-0.321,0.902,0.022,30.701,241.150,309.509
-0.069,0.918,0.029,22.949,253.479,310.913
0.139,0.904,0.024,16.602,260.437,313.293
0.338,0.913,-0.002,13.489,263.489,316.284
0.566,0.924,-0.018,10.193,264.587,319.153
0.824,0.918,0.004,7.324,258.118,317.810
1.077,0.917,0.021,5.432,243.042,310.303
1.265,0.895,0.072,0.549,216.736,290.710
1.399,0.870,0.154,-5.127,183.105,262.878
1.499,0.844,0.266,-9.033,153.992,231.506
1.532,0.829,0.358,-10.315,133.057,197.876
1.551,0.821,0.433,-10.437,119.141,165.710
1.572,0.792,0.513,-10.803,110.046,137.024
1.622,0.795,0.571,-12.695,100.159,109.436
1.569,0.782,0.666,-16.541,86.487,85.205
1.669,0.753,0.688,-27.832,98.633,80.078
1.636,0.729,0.750,-19.043,90.515,71.045
1.690,0.683,0.817,-11.230,56.641,41.260
1.645,0.647,0.842,-8.240,35.706,16.907
1.557,0.623,0.864,-12.451,26.184,6.836
1.460,0.592,0.892,-14.038,14.832,4.395
1.408,0.561,0.905,-15.808,5.371,-1.343
1.332,0.540,0.903,-16.479,1.709,-6.775
1.245,0.529,0.896,-13.977,-3.967,-13.062
1.166,0.514,0.883,-8.972,-12.146,-22.278
1.099,0.509,0.862,-3.906,-22.034,-34.119
1.010,0.491,0.840,-0.793,-32.227,-48.401
0.951,0.460,0.810,0.610,-41.626,-72.021
0.818,0.495,0.785,-1.465,-45.959,-67.810
0.736,0.482,0.763,-8.606,-42.114,-68.359
0.703,0.457,0.750,-12.451,-40.283,-79.346
0.673,0.459,0.738,-12.146,-42.053,-84.778
0.607,0.447,0.741,-13.916,-46.082,-89.661
0.569,0.418,0.755,-14.221,-48.218,-87.708
0.512,0.429,0.752,-10.010,-58.228,-94.299
0.489,0.415,0.772,-10.010,-68.237,-100.342
0.433,0.451,0.800,-8.972,-72.144,-99.426
0.411,0.441,0.824,-7.812,-72.815,-97.656
0.399,0.454,0.833,-4.761,-73.730,-97.168
0.426,0.463,0.832,-0.793,-73.242,-98.877
0.427,0.489,0.829,1.160,-73.242,-101.379
0.420,0.467,0.827,0.610,-76.233,-107.239
0.399,0.449,0.831,0.122,-80.505,-112.244
0.375,0.437,0.816,-0.244,-83.679,-113.464
0.341,0.422,0.799,-1.770,-85.999,-113.159
0.318,0.413,0.787,-3.296,-89.050,-112.732
0.278,0.415,0.782,-4.395,-91.125,-111.145
0.234,0.402,0.794,-5.371,-91.980,-110.352
0.183,0.429,0.815,-5.493,-90.393,-108.459
0.174,0.434,0.823,-5.127,-86.548,-105.591
0.163,0.424,0.832,-3.723,-81.604,-102.051
0.150,0.432,0.825,-0.793,-77.026,-98.999
0.144,0.449,0.829,1.953,-74.341,-98.145
0.132,0.456,0.836,3.845,-74.463,-97.778
0.101,0.444,0.833,5.615,-75.562,-97.046
0.062,0.427,0.825,7.935,-77.148,-95.764
0.060,0.418,0.816,9.460,-78.857,-92.957
0.081,0.415,0.808,8.850,-80.139,-89.783
0.072,0.413,0.802,6.409,-82.458,-89.661
0.035,0.392,0.806,3.235,-85.327,-90.820
0.004,0.369,0.817,1.770,-85.938,-90.149
0.005,0.356,0.824,0.732,-82.092,-88.196
0.002,0.355,0.822,-0.366,-74.646,-86.060
-0.012,0.354,0.824,-1.831,-66.101,-85.571
-0.039,0.330,0.824,-2.686,-58.350,-86.060
-0.046,0.323,0.810,-2.869,-52.490,-86.853
-0.064,0.325,0.794,-4.150,-49.866,-87.219
-0.090,0.320,0.789,-6.653,-51.331,-87.036
-0.124,0.323,0.785,-9.155,-54.626,-84.961
-0.142,0.317,0.783,-12.695,-57.312,-80.078
-0.141,0.322,0.788,-16.541,-58.655,-74.646
-0.131,0.325,0.797,-20.691,-59.021,-70.374
-0.126,0.324,0.818,-25.085,-58.594,-67.627
-0.117,0.334,0.846,-27.954,-57.068,-66.528
-0.111,0.347,0.882,-29.419,-53.406,-66.589
-0.106,0.347,0.915,-30.029,-47.852,-67.627
-0.083,0.357,0.948,-29.053,-41.382,-67.505
-0.031,0.368,0.967,-27.100,-36.194,-67.627
-0.028,0.374,0.962,-24.475,-33.508,-70.129
-0.036,0.378,0.952,-21.729,-33.325,-73.059
-0.054,0.376,0.944,-19.043,-34.485,-74.951
-0.084,0.362,0.922,-16.907,-35.767,-75.806
-0.106,0.354,0.897,-15.137,-36.865,-75.317
-0.119,0.358,0.873,-14.160,-37.354,-72.815
-0.123,0.363,0.845,-14.587,-36.804,-69.092
-0.118,0.365,0.829,-16.785,-35.950,-64.819
-0.106,0.371,0.818,-19.287,-34.302,-60.791
-0.097,0.380,0.820,-22.339,-33.081,-57.800
-1.273,1.218,0.834,-11.353,55.054,52.551
-1.494,1.251,0.836,-8.057,74.402,75.928
-1.610,1.265,0.790,1.099,90.393,112.671
-1.621,1.276,0.677,11.841,97.534,152.771
-1.667,1.215,0.557,21.606,98.877,189.331
-1.641,1.117,0.435,30.212,105.469,223.572
-1.524,1.044,0.287,36.438,121.948,254.700
-1.362,0.974,0.168,39.856,142.029,279.053
-1.253,0.920,0.124,37.415,161.743,297.485
-1.081,0.895,0.083,34.790,184.570,317.871
-0.878,0.926,0.037,31.799,206.116,337.891
-0.651,0.971,0.000,27.039,223.389,356.018
-0.399,0.980,-0.030,18.494,233.582,367.676
-0.196,0.971,-0.001,7.812,236.267,376.770
0.017,0.997,0.053,0.000,236.938,386.963
0.311,1.012,0.111,-2.991,237.366,393.005
0.546,1.013,0.133,-2.625,234.924,389.648
0.769,0.964,0.149,-3.235,227.173,374.023
1.024,0.907,0.174,-2.258,216.675,353.394
1.276,0.880,0.176,0.244,204.468,330.261
1.465,0.839,0.218,-0.305,183.472,301.758
1.614,0.870,0.247,-2.686,157.227,273.254
1.700,0.884,0.307,-10.193,129.333,244.507
1.720,0.910,0.422,-20.203,101.868,214.539
1.709,0.952,0.545,-25.940,81.543,183.472
1.720,0.955,0.664,-28.809,70.374,148.804
1.615,0.949,0.798,-28.137,61.279,112.366
1.602,1.020,0.837,-32.776,72.571,89.783
1.512,1.029,0.870,-20.874,88.135,72.021
1.512,1.034,0.934,-7.690,67.993,33.813
1.430,1.019,0.973,0.427,45.166,0.916
1.325,1.020,0.985,0.610,31.250,-19.104
1.208,1.009,0.987,0.366,23.499,-25.940
1.135,0.989,0.980,1.953,13.977,-32.959
1.048,0.962,0.968,2.991,5.615,-42.664
0.971,0.923,0.953,6.531,-2.808,-51.025
0.903,0.913,0.925,13.245,-12.390,-59.021
0.802,0.829,0.897,18.555,-22.644,-71.655
0.734,0.781,0.867,23.621,-33.508,-83.801
0.631,0.741,0.828,22.766,-35.461,-80.383
0.582,0.673,0.795,19.348,-35.645,-84.717
0.547,0.634,0.761,19.714,-38.147,-94.116
0.516,0.595,0.739,19.897,-40.649,-100.891
0.442,0.558,0.735,17.456,-43.213,-106.873
0.414,0.537,0.742,14.709,-40.100,-106.689
0.392,0.518,0.773,15.991,-43.396,-109.558
0.394,0.516,0.813,13.611,-49.438,-115.051
0.344,0.511,0.848,13.062,-54.138,-118.774
0.289,0.501,0.869,14.404,-58.594,-123.108
0.248,0.497,0.870,17.822,-60.852,-122.925
0.239,0.492,0.851,21.057,-61.279,-119.629
0.239,0.475,0.825,22.583,-62.256,-117.737
0.243,0.464,0.807,22.705,-64.575,-115.540
0.251,0.463,0.791,21.362,-66.895,-114.014
0.257,0.450,0.778,19.287,-69.153,-114.807
0.237,0.438,0.768,15.442,-71.472,-119.019
0.211,0.422,0.759,11.292,-72.571,-124.268
0.186,0.414,0.758,7.935,-71.899,-127.808
